time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
6400,2021-10-16 19:01:44,29.4071986519792,-82.1690840637473,2.624672,2.5590552,58.992810614804,61.551865814804,0,0.223694,1.37223757672,11,4,0,61.551865814804,2.624672,0.223694,1.37223757672,-0.223694,0,-1.11847,91.3, -0.6, -1.9,0,0,1024,1024,1178,1024,0,0,99,,,,,,,0,32,61.551865814804,2.624672,6,P-GPS,
6500,2021-10-16 19:01:44,29.407198520541,-82.1690840970254,2.952756,2.8871392,58.992810614804,61.879949814804,0,0,1.42074151528,11,4,0,61.879949814804,2.952756,0.223694,1.42074151528,0,0,-1.342164,91.3, -0.4, -2.3,0,0,1024,1024,1171,1024,0,0,99,,,,,,,0,32,61.879949814804,2.952756,6,P-GPS,
6600,2021-10-16 19:01:44,29.4071984048335,-82.1690841474205,2.952756,2.8871392,58.992810614804,61.879949814804,0,0,1.46589243536,12,4,0,61.879949814804,2.952756,0.223694,1.46589243536,0,0,-1.11847,91.3, -0.3, -2.1,0,0,1024,1024,1167,1024,0,0,99,,,,,,,0,32,61.879949814804,2.952756,6,P-GPS,
6700,2021-10-16 19:01:44,29.4071982779289,-82.1690842098611,3.28084,3.2152232,58.992810614804,62.208033814804,0,0,1.516240206,12,4,0,62.208033814804,3.28084,0.223694,1.516240206,0,0,-1.11847,91.3, -0.5, -2,0,0,1024,1024,1169,1024,0,0,99,,,,,,,0,32,62.208033814804,3.28084,6,P-GPS,
6800,2021-10-16 19:01:44,29.4071981768139,-82.1690843028656,3.28084,3.2152232,58.992810614804,62.208033814804,0,0,1.5614173728,12,4,0,62.208033814804,3.28084,0.223694,1.5614173728,0,0,-1.11847,91.3, -0.7, -1.9,0,0,1024,1024,1173,1024,0,0,99,,,,,,,0,32,62.208033814804,3.28084,6,P-GPS,
6900,2021-10-16 19:01:44,29.4071980676089,-82.1690843826967,3.608924,3.5433072,58.992810614804,62.536117814804,0,0,1.60786422468,12,4,0,62.536117814804,3.608924,0.223694,1.60786422468,0,0,-0.894776,91.3, -0.8, -1.9,0,0,1024,1024,1175,1024,0,0,99,,,,,,,0,32,62.536117814804,3.608924,6,P-GPS,
7000,2021-10-16 19:01:44,29.4071979603856,-82.1690844105313,3.608924,3.5433072,58.992810614804,62.536117814804,0,0,1.64744755928,13,4,0,62.536117814804,3.608924,0.223694,1.64744755928,0,0,-0.894776,91.4, -0.9, -2.2,0,0,1024,1024,1178,1024,0,0,99,,,,,,,0,32,62.536117814804,3.608924,6,P-GPS,
7100,2021-10-16 19:01:44,29.4071978484854,-82.1690844334646,3.608924,3.5433072,58.992810614804,62.536117814804,0,0,1.68806435848,13,4,0,62.536117814804,3.608924,0.223694,1.68806435848,0,0,-0.894776,91.4, -1, -2.4,0,0,1024,1024,1170,1024,0,0,99,,,,,,,0,32,62.536117814804,3.608924,6,P-GPS,
7200,2021-10-16 19:01:44,29.4071977352711,-82.1690844424285,3.937008,3.8713912,58.992810614804,62.864201814804,0,0,1.72755582956,13,4,0,62.864201814804,3.937008,0.223694,1.72755582956,0,0,-0.894776,91.3, -0.9, -2.2,0,0,1024,1024,1169,1024,0,0,99,,,,,,,0,32,62.864201814804,3.937008,6,P-GPS,
7300,2021-10-16 19:01:45,29.4071976347147,-82.1690844564313,3.937008,3.8713912,58.992810614804,62.864201814804,0,0,1.76339244488,13,4,0,62.864201814804,3.937008,0.223694,1.76339244488,0,0,-1.11847,91.3, -0.8, -2.1,0,0,1024,1024,1169,1024,0,0,99,,,,,,,0,32,62.864201814804,3.937008,6,P-GPS,
7400,2021-10-16 19:01:45,29.4071975570184,-82.1690844612625,4.265092,4.1994752,58.992810614804,63.192285814804,0,0,1.79043968984,13,4,0,63.192285814804,4.265092,0.223694,1.79043968984,0,0,-0.894776,91.4, -0.8, -2.2,0,0,1024,1024,1167,1024,0,0,99,,,,,,,0,32,63.192285814804,4.265092,6,P-GPS,
7600,2021-10-16 19:01:45,29.4071974331003,-82.1690844435622,4.593176,4.5275592,58.992810614804,63.520369814804,0,0,1.8308891662,13,4,0,63.520369814804,4.593176,0.223694,1.8308891662,0,0,-0.894776,91.3, -0.8, -2,0,0,1024,1024,1167,1024,0,0,99,,,,,,,0,32,63.520369814804,4.593176,6,P-GPS,
7700,2021-10-16 19:01:45,29.407197373242,-82.1690844231229,4.593176,4.5275592,58.992810614804,63.520369814804,0,0,1.849245466,13,4,0,63.520369814804,4.593176,0.223694,1.849245466,0,0,-0.894776,91.3, -0.7, -2,0,0,1024,1024,1166,1024,0,0,99,,,,,,,0,32,63.520369814804,4.593176,6,P-GPS,
7800,2021-10-16 19:01:45,29.4071973008739,-82.1690843790024,4.92126,4.8556432,58.992810614804,63.848453814804,0,0,1.86956042728,13,4,0,63.848453814804,4.92126,0.223694,1.86956042728,0,0,-0.894776,91.3, -0.4, -2.2,0,0,1024,1024,1172,1024,0,0,99,,,,,,,0,32,63.848453814804,4.92126,6,P-GPS,
7900,2021-10-16 19:01:45,29.4071972289862,-82.1690843442749,4.92126,4.8556432,58.992810614804,63.848453814804,0,0,1.89089901064,13,4,0,63.848453814804,4.92126,0.223694,1.89089901064,0,0,-0.894776,91.3, -0.4, -2.4,0,0,1024,1024,1158,1024,0,0,99,,,,,,,0,32,63.848453814804,4.92126,6,P-GPS,
8000,2021-10-16 19:01:45,29.407197210821,-82.1690843113928,5.249344,5.1837272,58.992810614804,64.176537814804,0,0,1.893946911,13,4,0,64.176537814804,5.249344,0.223694,1.893946911,0,0,-0.894776,91.3, -0.3, -2.5,0,0,1024,1024,1158,1024,0,0,99,,,,,,,0,32,64.176537814804,5.249344,6,P-GPS,
8100,2021-10-16 19:01:45,29.4071971907699,-82.169084285299,5.249344,5.1837272,58.992810614804,64.176537814804,0,0,1.89837932584,13,4,0,64.176537814804,5.249344,0.223694,1.89837932584,0,0,-1.11847,91.3, -0.1, -2.7,0,0,1024,1024,1083,1024,0,0,99,,,,,,,0,32,64.176537814804,5.249344,6,P-GPS,
8200,2021-10-16 19:01:46,29.4071971892587,-82.169084266997,5.577428,5.5118112,58.992810614804,64.504621814804,0,0,1.89714901084,13,4,0,64.504621814804,5.577428,0.223694,1.89837932584,0,0,-0.894776,91.4, -0.1, -2.6,0,0,1024,1024,1103,1024,0,0,99,,,,,,,0,32,64.504621814804,5.577428,6,P-GPS,
8300,2021-10-16 19:01:46,29.4071971751597,-82.169084254441,5.577428,5.5118112,58.992810614804,64.504621814804,0,0,1.90086620256,13,4,0,64.504621814804,5.577428,0.223694,1.90086620256,0,0,-0.671082,91.4, -0.1, -2.7,0,0,1024,1024,1103,1024,0,0,99,,,,,,,0,32,64.504621814804,5.577428,6,P-GPS,
8400,2021-10-16 19:01:46,29.4071971248749,-82.1690843038144,5.905512,5.8398952,58.992810614804,64.832705814804,0,0,1.92307420852,13,4,0,64.832705814804,5.905512,0.223694,1.92307420852,0,0,-0.447388,91.4, -0.2, -2.7,0,0,1024,1024,1110,1024,0,0,99,,,,,,,0,32,64.832705814804,5.905512,6,P-GPS,
8500,2021-10-16 19:01:46,29.4071970830076,-82.1690843469125,5.905512,5.8398952,58.992810614804,64.832705814804,0,0,1.94179468156,13,4,0,64.832705814804,5.905512,0.223694,1.94179468156,0,0,-0.447388,91.4, -0.4, -2.6,0,0,1024,1024,1110,1024,0,0,99,,,,,,,0,32,64.832705814804,5.905512,6,P-GPS,
8600,2021-10-16 19:01:46,29.4071971572517,-82.1690844089517,5.905512,5.8398952,58.992810614804,64.832705814804,0,0,1.92223759432,13,4,0,64.832705814804,5.905512,0.223694,1.94179468156,0,0,-0.447388,91.3, -0.5, -2.4,0,0,1024,1024,1110,1024,0,0,99,,,,,,,0,32,64.832705814804,5.905512,6,P-GPS,
8700,2021-10-16 19:01:46,29.4071972257978,-82.169084447974,5.905512,5.8398952,58.992810614804,64.832705814804,0,0,1.9026083286,13,4,0,64.832705814804,5.905512,0.223694,1.94179468156,0,0,-0.223694,91.3, -0.4, -2,0,0,1024,1024,1107,1024,0,0,99,,,,,,,0,32,64.832705814804,5.905512,6,P-GPS,
8800,2021-10-16 19:01:46,29.4071973684218,-82.1690844474156,5.905512,5.8398952,58.992810614804,64.832705814804,0,0,1.85349743464,13,4,0,64.832705814804,5.905512,0.223694,1.94179468156,0,0,-0.223694,91.3, -0.5, -1.8,0,0,1024,1024,1167,1024,0,0,99,,,,,,,0,32,64.832705814804,5.905512,6,P-GPS,
8900,2021-10-16 19:01:46,29.4071974707564,-82.1690844404227,5.905512,5.8398952,58.992810614804,64.832705814804,0,0,1.81764113428,13,4,0,64.832705814804,5.905512,0.223694,1.94179468156,0,0,-0.223694,91.4, -0.5, -2,0,0,1024,1024,1167,1024,0,0,99,,,,,,,0,32,64.832705814804,5.905512,6,P-GPS,
9000,2021-10-16 19:01:46,29.4071975767714,-82.1690844186564,5.905512,5.8398952,58.992810614804,64.832705814804,0,0,1.77895018816,13,4,0,64.832705814804,5.905512,0.223694,1.94179468156,0,0,-0.223694,91.4, -0.5, -2.1,0,0,1024,1024,1150,1024,0,0,99,,,,,,,0,32,64.832705814804,5.905512,6,P-GPS,
9100,2021-10-16 19:01:46,29.4071976498153,-82.1690844014155,6.233596,6.1679792,58.992810614804,65.160789814804,0,0,1.75206042352,13,4,0,65.160789814804,6.233596,0.223694,1.94179468156,0,0,-0.447388,91.4, -0.4, -1.7,0,0,1024,1024,1109,1024,0,0,99,,,,,,,0,32,65.160789814804,6.233596,6,P-GPS,
9200,2021-10-16 19:01:46,29.407197737507,-82.1690843328772,6.233596,6.1679792,58.992810614804,65.160789814804,0,0,1.71449808636,13,4,0,65.160789814804,6.233596,0.223694,1.94179468156,0,0,-0.447388,91.3, -0.2, -1.5,0,0,1024,1024,1079,1024,0,0,99,,,,,,,0,32,65.160789814804,6.233596,6,P-GPS,
9300,2021-10-16 19:01:47,29.4071977935776,-82.1690842760268,6.233596,6.1679792,58.992810614804,65.160789814804,0,0,1.68909782308,13,4,0,65.160789814804,6.233596,0.223694,1.94179468156,0,0,-0.447388,91.4, 0, -1.8,0,0,1024,1024,1080,1024,0,0,99,,,,,,,0,32,65.160789814804,6.233596,6,P-GPS,
9400,2021-10-16 19:01:47,29.4071978020764,-82.1690841774607,6.233596,6.1679792,58.992810614804,65.160789814804,0,0,1.67580714024,13,4,0,65.160789814804,6.233596,0.223694,1.94179468156,0,0,-0.223694,91.4, 0.1, -2,0,0,1024,1024,1106,1024,0,0,99,,,,,,,0,32,65.160789814804,6.233596,6,P-GPS,
9500,2021-10-16 19:01:47,29.407197806027,-82.1690841091306,6.56168,6.4960632,58.992810614804,65.488873814804,0,0,1.6675525468,13,4,0,65.488873814804,6.56168,0.223694,1.94179468156,0,0,-0.223694,91.3, 0.2, -2,0,0,1024,1024,1106,1024,0,0,99,,,,,,,0,32,65.488873814804,6.56168,6,P-GPS,
9600,2021-10-16 19:01:47,29.407197857253,-82.1690840876518,6.56168,6.4960632,58.992810614804,65.488873814804,0,0,1.64766737556,13,4,0,65.488873814804,6.56168,0.223694,1.94179468156,0,0,-0.447388,91.3, 0.5, -1.8,0,0,1024,1024,1133,1024,0,0,99,,,,,,,0,32,65.488873814804,6.56168,6,P-GPS,
9700,2021-10-16 19:01:47,29.4071979067854,-82.1690840851081,6.56168,6.4960632,58.992810614804,65.488873814804,0,0,1.63024611516,13,4,0,65.488873814804,6.56168,0.223694,1.94179468156,0,0,-0.223694,91.3, 0.6, -1.5,0,0,1024,1024,1134,1024,0,0,99,,,,,,,0,32,65.488873814804,6.56168,6,P-GPS,
9800,2021-10-16 19:01:47,29.4071979667723,-82.1690840683238,6.56168,6.4960632,58.992810614804,65.488873814804,0,0,1.60779532704,13,4,0,65.488873814804,6.56168,0.223694,1.94179468156,0,0,-0.447388,91.3, 0.6, -1.3,0,0,1024,1024,1148,1024,0,0,99,,,,,,,0,32,65.488873814804,6.56168,6,P-GPS,
9900,2021-10-16 19:01:47,29.407198003541,-82.1690840645075,6.889764,6.8241472,58.992810614804,65.816957814804,0,0,1.59468180956,13,4,0,65.816957814804,6.889764,0.223694,1.94179468156,0,0,-0.447388,91.3, 0.4, -1.4,0,0,1024,1024,1146,1024,0,0,99,,,,,,,0,32,65.816957814804,6.889764,6,P-GPS,
10000,2021-10-16 19:01:47,29.407198131097,-82.1690840501764,6.889764,6.8241472,58.992810614804,65.816957814804,0,0,1.549130627,13,4,0,65.816957814804,6.889764,0.223694,1.94179468156,0,0,-0.671082,91.4, 0.3, -1.6,0,0,1024,1024,1131,1024,0,0,99,,,,,,,0,32,65.816957814804,6.889764,6,P-GPS,
10100,2021-10-16 19:01:47,29.4071982204725,-82.169084053169,7.217848,7.1522312,58.992810614804,66.145041814804,0,0,1.51862209584,13,4,0,66.145041814804,7.217848,0.223694,1.94179468156,0,0,-0.671082,91.4, 0.1, -1.7,0,0,1024,1024,1135,1024,0,0,99,,,,,,,0,32,66.145041814804,7.217848,6,P-GPS,
10200,2021-10-16 19:01:48,29.4071982529551,-82.1690841039496,7.217848,7.1522312,58.992810614804,66.145041814804,0,0,1.51288718752,13,4,0,66.145041814804,7.217848,0.223694,1.94179468156,0,0,-0.671082,91.4, 0.2, -1.7,0,0,1024,1024,1114,1024,0,0,99,,,,,,,0,32,66.145041814804,7.217848,6,P-GPS,
10300,2021-10-16 19:01:48,29.4071982542253,-82.1690841538159,7.217848,7.1522312,58.992810614804,66.145041814804,0,0,1.51794952364,13,4,0,66.145041814804,7.217848,0.223694,1.94179468156,0,0,-0.671082,91.4, 0.3, -1.5,0,0,1024,1024,1114,1024,0,0,99,,,,,,,0,32,66.145041814804,7.217848,6,P-GPS,
10400,2021-10-16 19:01:48,29.407198255103,-82.1690842435974,7.545932,7.4803152,58.992810614804,66.473125814804,0,0,1.52791343472,13,4,0,66.473125814804,7.545932,0.223694,1.94179468156,0,0,-0.447388,91.4, 0.3, -1.6,0,0,1024,1024,1106,1024,0,0,99,,,,,,,0,32,66.473125814804,7.545932,6,P-GPS,
10500,2021-10-16 19:01:48,29.4071982516409,-82.1690843218281,7.545932,7.4803152,58.992810614804,66.473125814804,0,0,1.53839899936,13,4,0,66.473125814804,7.545932,0.223694,1.94179468156,0,0,-0.447388,91.4, 0.1, -1.6,0,0,1024,1024,1112,1024,0,0,99,,,,,,,0,32,66.473125814804,7.545932,6,P-GPS,
10600,2021-10-16 19:01:48,29.4071982668148,-82.1690844286954,7.545932,7.4803152,58.992810614804,66.473125814804,0,0,1.54660109936,13,4,0,66.473125814804,7.545932,0.223694,1.94179468156,0,0,-0.447388,91.4, 0, -1.6,0,0,1024,1024,1113,1024,0,0,99,,,,,,,0,32,66.473125814804,7.545932,6,P-GPS,
10700,2021-10-16 19:01:48,29.4071982687217,-82.1690845162129,7.874016,7.7755908,59.025619014804,66.801209814804,0,0,1.55734256952,13,4,0,66.801209814804,7.874016,0.223694,1.94179468156,0,0,-0.447388,91.4, 0, -1.6,0,0,1024,1024,1120,1024,0,0,99,,,,,,,0,32,66.801209814804,7.874016,6,P-GPS,
10800,2021-10-16 19:01:48,29.4071983461998,-82.1690846175577,7.874016,7.7755908,59.025619014804,66.801209814804,0,0,1.545603724,13,4,0,66.801209814804,7.874016,0.223694,1.94179468156,0,0,-0.447388,91.4, -0.2, -1.6,0,0,1024,1024,1127,1024,0,0,99,,,,,,,0,32,66.801209814804,7.874016,6,P-GPS,
10900,2021-10-16 19:01:48,29.4071983940256,-82.1690847081146,7.874016,7.7755908,59.025619014804,66.801209814804,0,0,1.54298233284,13,4,0,66.801209814804,7.874016,0.223694,1.94179468156,0,0,-0.447388,91.4, -0.4, -1.7,0,0,1024,1024,1132,1024,0,0,99,,,,,,,0,32,66.801209814804,7.874016,6,P-GPS,
11000,2021-10-16 19:01:48,29.4071984483407,-82.1690847504886,7.874016,7.7755908,59.025619014804,66.801209814804,0,0,1.5317257708,13,4,0,66.801209814804,7.874016,0.223694,1.94179468156,0,0,-0.447388,91.4, -0.4, -1.8,0,0,1024,1024,1159,1024,0,0,99,,,,,,,0,32,66.801209814804,7.874016,6,P-GPS,
11100,2021-10-16 19:01:48,29.4071984665499,-82.1690847910177,8.2021,8.1036748,59.025619014804,67.129293814804,0,0,1.53201776556,13,4,0,67.129293814804,8.2021,0.223694,1.94179468156,0,0,-0.447388,91.4, -0.3, -1.7,0,0,1024,1024,1169,1024,0,0,99,,,,,,,0,32,67.129293814804,8.2021,6,P-GPS,
11200,2021-10-16 19:01:48,29.4071985226971,-82.1690848527294,8.2021,8.1036748,59.025619014804,67.129293814804,0,0,1.52371395952,13,4,0,67.129293814804,8.2021,0.223694,1.94179468156,0,0,-0.671082,91.4, -0.3, -1.4,0,0,1024,1024,1148,1024,0,0,99,,,,,,,0,32,67.129293814804,8.2021,6,P-GPS,
11300,2021-10-16 19:01:49,29.4071985487359,-82.1690849182049,8.2021,8.1036748,59.025619014804,67.129293814804,0,0,1.52595477324,13,4,0,67.129293814804,8.2021,0.223694,1.94179468156,0,0,-0.671082,91.4, -0.2, -1.4,0,0,1024,1024,1154,1024,0,0,99,,,,,,,0,32,67.129293814804,8.2021,6,P-GPS,
11400,2021-10-16 19:01:49,29.4071985683977,-82.1690849703536,8.530184,8.4317588,59.025619014804,67.457377814804,0,0,1.52831697804,13,4,0,67.457377814804,8.530184,0.223694,1.94179468156,0,0,-0.671082,91.4, -0.1, -1.7,0,0,1024,1024,1182,1024,0,0,99,,,,,,,0,32,67.457377814804,8.530184,6,P-GPS,
11500,2021-10-16 19:01:49,29.4071985615289,-82.1690850236431,8.530184,8.4317588,59.025619014804,67.457377814804,0,0,1.53930123036,13,4,0,67.457377814804,8.530184,0.223694,1.94179468156,0,0,-0.671082,91.4, -0.2, -2.2,0,0,1024,1024,1191,1024,0,0,99,,,,,,,0,32,67.457377814804,8.530184,6,P-GPS,
11600,2021-10-16 19:01:49,29.4071985940083,-82.169085108523,8.858268,8.7598428,59.025619014804,67.785461814804,0,0,1.54369427512,13,4,0,67.785461814804,8.858268,0.223694,1.94179468156,0,0,-1.11847,91.4, -0.4, -2.5,0,0,1024,1024,1210,1024,0,0,99,,,,,,,0,32,67.785461814804,8.858268,6,P-GPS,
11700,2021-10-16 19:01:49,29.4071986186694,-82.1690851837922,9.186352,9.0879268,59.025619014804,68.113545814804,0,0,1.54930451152,13,4,0,68.113545814804,9.186352,0.223694,1.94179468156,0,0,-1.342164,91.4, -0.5, -2.5,0,0,1024,1024,1221,1024,0,0,99,,,,,,,0,32,68.113545814804,9.186352,6,P-GPS,
11800,2021-10-16 19:01:49,29.4071986624778,-82.1690852403559,9.186352,9.0879268,59.025619014804,68.113545814804,0,0,1.54618771352,13,4,0,68.113545814804,9.186352,0.223694,1.94179468156,0,0,-1.565858,91.4, -0.4, -2.2,0,0,1024,1024,1227,1024,0,0,99,,,,,,,0,32,68.113545814804,9.186352,6,P-GPS,
11900,2021-10-16 19:01:49,29.4071986940664,-82.169085280713,9.514436,9.4160108,59.025619014804,68.441629814804,0,0,1.54409125676,13,4,0,68.441629814804,9.514436,0.223694,1.94179468156,0,0,-1.565858,91.4, -0.3, -2,0,0,1024,1024,1216,1024,0,0,99,,,,,,,0,32,68.441629814804,9.514436,6,P-GPS,
12000,2021-10-16 19:01:49,29.4071987730247,-82.169085350881,9.84252,9.7440948,59.025619014804,68.769713814804,0,0,1.53384519344,13,4,0,68.769713814804,9.84252,0.223694,1.94179468156,0,0,-1.789552,91.4, -0.2, -1.8,0,0,1024,1024,1210,1024,0,0,99,,,,,,,0,32,68.769713814804,9.84252,6,P-GPS,
12100,2021-10-16 19:01:49,29.4071988326421,-82.1690854150645,10.170604,10.0721788,59.025619014804,69.097797814804,0,0,1.52881238488,13,4,0,69.097797814804,10.170604,0.223694,1.94179468156,0,0,-1.789552,91.4, -0.2, -1.8,0,0,1024,1024,1212,1024,0,0,99,,,,,,,0,32,69.097797814804,10.170604,6,P-GPS,
12200,2021-10-16 19:01:49,29.4071988856544,-82.1690855263699,10.498688,10.3674544,59.058427414804,69.425881814804,0,0,1.53563981292,13,4,0,69.425881814804,10.498688,0.223694,1.94179468156,0,0,-1.789552,91.4, -0.4, -2,0,0,1024,1024,1216,1024,0,0,99,,,,,,,0,32,69.425881814804,10.498688,6,P-GPS,
12300,2021-10-16 19:01:50,29.4071989219345,-82.1690856164271,10.826772,10.6955384,59.058427414804,69.753965814804,0,0,1.54375333024,13,4,0,69.753965814804,10.826772,0.223694,1.94179468156,0,0,-1.789552,91.4, -0.3, -2.1,0,0,1024,1024,1214,1024,0,0,99,,,,,,,0,32,69.753965814804,10.826772,6,P-GPS,
12400,2021-10-16 19:01:50,29.4071990115462,-82.1690857015811,10.826772,10.6955384,59.058427414804,69.753965814804,0,0,1.53688653212,13,4,0,69.753965814804,10.826772,0.223694,1.94179468156,0,0,-1.789552,91.4, -0.3, -1.8,0,0,1024,1024,1218,1024,0,0,98,,,,,,,0,32,69.753965814804,10.826772,6,P-GPS,
12500,2021-10-16 19:01:50,29.4071990901854,-82.1690857608976,11.154856,11.0236224,59.058427414804,70.082049814804,0,0,1.52845477332,13,4,0,70.082049814804,11.154856,0.223694,1.94179468156,0,0,-1.565858,91.3, -0.1, -1.3,0,0,1024,1024,1220,1024,0,0,98,,,,,,,0,32,70.082049814804,11.154856,6,P-GPS,
12600,2021-10-16 19:01:50,29.4071991837411,-82.1690858155158,11.48294,11.3517064,59.058427414804,70.410133814804,0,0,1.5158136968,13,4,0,70.410133814804,11.48294,0.223694,1.94179468156,0,0,-1.565858,91.4, 0, -1.1,0,0,1024,1024,1212,1024,0,0,98,,,,,,,0,32,70.410133814804,11.48294,6,P-GPS,
12700,2021-10-16 19:01:50,29.407199251258,-82.1690858711874,11.811024,11.6797904,59.058427414804,70.738217814804,0,0,1.51091868352,13,4,0,70.738217814804,11.811024,0.223694,1.94179468156,0,0,-1.565858,91.3, 0, -1.2,0,0,1024,1024,1190,1024,0,0,98,,,,,,,0,32,70.738217814804,11.811024,6,P-GPS,
12800,2021-10-16 19:01:50,29.407199320532,-82.1690859559734,11.811024,11.6797904,59.058427414804,70.738217814804,0,0,1.51293311928,13,4,0,70.738217814804,11.811024,0.223694,1.94179468156,0,0,-1.565858,91.4, -0.2, -1.4,0,0,1024,1024,1189,1024,0,0,98,,,,,,,0,32,70.738217814804,11.811024,6,P-GPS,
12900,2021-10-16 19:01:50,29.407199372328,-82.1690860377787,12.139108,12.0078744,59.058427414804,71.066301814804,0,0,1.51937996988,13,4,0,71.066301814804,12.139108,0.223694,1.94179468156,0,0,-1.565858,91.4, -0.5, -1.5,0,0,1024,1024,1196,1024,0,0,98,,,,,,,0,32,71.066301814804,12.139108,6,P-GPS,
13000,2021-10-16 19:01:50,29.4071993983212,-82.1690861590946,12.467192,12.3359584,59.058427414804,71.394385814804,0,0,1.54213915696,13,4,0,71.394385814804,12.467192,0.223694,1.94179468156,0,0,-1.342164,91.4, -0.6, -1.5,0,0,1024,1024,1217,1024,0,0,98,,,,,,,0,32,71.394385814804,12.467192,6,P-GPS,
13100,2021-10-16 19:01:50,29.4071994170108,-82.1690862524844,12.795276,12.6640424,59.058427414804,71.722469814804,0,0,1.56042655912,13,4,0,71.722469814804,12.795276,0.223694,1.94179468156,0,0,-1.342164,91.4, -0.5, -1.2,0,0,1024,1024,1225,1024,0,0,98,,,,,,,0,32,71.722469814804,12.795276,6,P-GPS,
13200,2021-10-16 19:01:50,29.4071993947565,-82.1690864071835,12.795276,12.6640424,59.058427414804,71.722469814804,0,0,1.60363850276,13,4,0,71.722469814804,12.795276,0.223694,1.94179468156,0,0,-1.342164,91.4, -0.5, -1.1,0,0,1024,1024,1243,1024,0,0,98,,,,,,,0,32,71.722469814804,12.795276,6,P-GPS,
13300,2021-10-16 19:01:51,29.4071993788271,-82.1690865232673,13.12336,12.9265096,59.124044214804,72.050553814804,0,0,1.6361385038,13,4,0,72.050553814804,13.12336,0.223694,1.94179468156,0,0,-1.565858,91.4, -0.5, -1.2,0,0,1024,1024,1258,1024,0,0,98,,,,,,,0,32,72.050553814804,13.12336,6,P-GPS,
13400,2021-10-16 19:01:51,29.4071993671772,-82.1690866293053,13.451444,13.2545936,59.124044214804,72.378637814804,0,0,1.66535766484,13,4,0,72.378637814804,13.451444,0.223694,1.94179468156,0,0,-1.565858,91.4, -0.6, -1.4,0,0,1024,1024,1225,1024,0,0,98,,,,,,,0,32,72.378637814804,13.451444,6,P-GPS,
13500,2021-10-16 19:01:51,29.4071993613799,-82.1690866998844,13.451444,13.2545936,59.124044214804,72.378637814804,0,0,1.68447511952,13,4,0,72.378637814804,13.451444,0.223694,1.94179468156,0,0,-2.013246,91.4, -0.6, -1.4,0,0,1024,1024,1212,1024,0,0,98,,,,,,,0,32,72.378637814804,13.451444,6,P-GPS,
13600,2021-10-16 19:01:51,29.4071993839225,-82.1690867928139,13.779528,13.5826776,59.124044214804,72.706721814804,0,0,1.70322512012,13,4,0,72.706721814804,13.779528,0.223694,1.94179468156,0,0,-1.789552,91.5, -0.8, -1.6,0,0,1024,1024,1191,1024,0,0,98,,,,,,,0,32,72.706721814804,13.779528,6,P-GPS,
13700,2021-10-16 19:01:51,29.4071994032684,-82.1690868692724,14.107612,13.9107616,59.124044214804,73.034805814804,0,0,1.71874021248,13,4,0,73.034805814804,14.107612,0.223694,1.94179468156,0,0,-1.789552,91.4, -0.8, -1.7,0,0,1024,1024,1189,1024,0,0,98,,,,,,,0,32,73.034805814804,14.107612,6,P-GPS,
13800,2021-10-16 19:01:51,29.4071994588423,-82.1690869693132,14.435696,14.2388456,59.124044214804,73.362889814804,0,0,1.73311029168,13,4,0,73.362889814804,14.435696,0.223694,1.94179468156,0,0,-1.565858,91.5, -0.7, -1.7,0,0,1024,1024,1207,1024,0,0,98,,,,,,,0,32,73.362889814804,14.435696,6,P-GPS,
13900,2021-10-16 19:01:51,29.407199502934,-82.1690870439834,14.76378,14.5669296,59.124044214804,73.690973814804,0,0,1.74376317916,13,4,0,73.690973814804,14.76378,0.223694,1.94179468156,0,0,-1.565858,91.4, -0.8, -1.5,0,0,1024,1024,1212,1024,0,0,98,,,,,,,0,32,73.690973814804,14.76378,6,P-GPS,
14000,2021-10-16 19:01:51,29.4071995498169,-82.1690871086244,15.091864,14.8950136,59.124044214804,74.019057814804,0,0,1.75158798256,13,4,0,74.019057814804,15.091864,0.223694,1.94179468156,0,0,-1.565858,91.4, -0.8, -1.2,0,0,1024,1024,1213,1024,0,0,98,,,,,,,0,32,74.019057814804,15.091864,6,P-GPS,
14100,2021-10-16 19:01:51,29.4071995728252,-82.1690871555833,15.091864,14.8950136,59.124044214804,74.019057814804,0,0,1.75965556812,13,4,0,74.019057814804,15.091864,0.223694,1.94179468156,0,0,-1.565858,91.4, -0.8, -1,0,0,1024,1024,1214,1024,0,0,98,,,,,,,0,32,74.019057814804,15.091864,6,P-GPS,
